Subject Area,Presentation Table,Presentation Column,Expression - Presentation Column,Description - Presentation Column,Business Model,Derived logical table,Derived logical column,Description - Derived Logical Column,Expression,Logical Table,Logical Column,Description - Logical Column,Logical Table Source,Expression,Initialization Block,Variable,Database,Physical Catalog,Physical Schema,Physical Table,Alias,Physical Column,Description - Physical Column
OFSAA,Dim customer,D d cust 2 child date of birth,,,OFSAA,,,,,Dim customer,D d cust 2 child date of birth,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_2_CHILD_DATE_OF_BIRTH,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_2_CHILD_DATE_OF_BIRTH,
OFSAA,Dim customer,D d cust 3 child date of birth,,,OFSAA,,,,,Dim customer,D d cust 3 child date of birth,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_3_CHILD_DATE_OF_BIRTH,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_3_CHILD_DATE_OF_BIRTH,
OFSAA,Dim customer,D d cust anniversary date,,,OFSAA,,,,,Dim customer,D d cust anniversary date,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_ANNIVERSARY_DATE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_ANNIVERSARY_DATE,
OFSAA,Dim customer,D d cust closed date,,,OFSAA,,,,,Dim customer,D d cust closed date,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_CLOSED_DATE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_CLOSED_DATE,
OFSAA,Dim customer,D d cust date of birth,,,OFSAA,,,,,Dim customer,D d cust date of birth,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_DATE_OF_BIRTH,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_DATE_OF_BIRTH,
OFSAA,Dim customer,D d cust incorporation date,,,OFSAA,,,,,Dim customer,D d cust incorporation date,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_INCORPORATION_DATE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_INCORPORATION_DATE,
OFSAA,Dim customer,D d cust spouse date of birth,,,OFSAA,,,,,Dim customer,D d cust spouse date of birth,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_SPOUSE_DATE_OF_BIRTH,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_SPOUSE_DATE_OF_BIRTH,
OFSAA,Dim customer,D d cust start date,,,OFSAA,,,,,Dim customer,D d cust start date,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_D_CUST_START_DATE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_D_CUST_START_DATE,
OFSAA,Dim customer,D record end date,,,OFSAA,,,,,Dim customer,D record end date,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_RECORD_END_DATE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_RECORD_END_DATE,
OFSAA,Dim customer,D record start date,,,OFSAA,,,,,Dim customer,D record start date,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.D_RECORD_START_DATE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,D_RECORD_START_DATE,
OFSAA,Dim customer,F bankruptcy flag,,,OFSAA,,,,,Dim customer,F bankruptcy flag,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_BANKRUPTCY_FLAG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_BANKRUPTCY_FLAG,
OFSAA,Dim customer,F closed customer indicator,,,OFSAA,,,,,Dim customer,F closed customer indicator,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_CLOSED_CUSTOMER_INDICATOR,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_CLOSED_CUSTOMER_INDICATOR,
OFSAA,Dim customer,F core mkt participant flag,,,OFSAA,,,,,Dim customer,F core mkt participant flag,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_CORE_MKT_PARTICIPANT_FLAG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_CORE_MKT_PARTICIPANT_FLAG,
OFSAA,Dim customer,F cust active ind,,,OFSAA,,,,,Dim customer,F cust active ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_CUST_ACTIVE_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_CUST_ACTIVE_IND,
OFSAA,Dim customer,F cust ctrpty indicator,,,OFSAA,,,,,Dim customer,F cust ctrpty indicator,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_CUST_CTRPTY_INDICATOR,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_CUST_CTRPTY_INDICATOR,
OFSAA,Dim customer,F cust referred ind,,,OFSAA,,,,,Dim customer,F cust referred ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_CUST_REFERRED_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_CUST_REFERRED_IND,
OFSAA,Dim customer,F customer listed flg,,,OFSAA,,,,,Dim customer,F customer listed flg,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_CUSTOMER_LISTED_FLG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_CUSTOMER_LISTED_FLG,
OFSAA,Dim customer,F customer tax id format ind,,,OFSAA,,,,,Dim customer,F customer tax id format ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_CUSTOMER_TAX_ID_FORMAT_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_CUSTOMER_TAX_ID_FORMAT_IND,
OFSAA,Dim customer,F d cust decs ind,,,OFSAA,,,,,Dim customer,F d cust decs ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_D_CUST_DECS_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_D_CUST_DECS_IND,
OFSAA,Dim customer,F d cust is tax assessee,,,OFSAA,,,,,Dim customer,F d cust is tax assessee,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_D_CUST_IS_TAX_ASSESSEE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_D_CUST_IS_TAX_ASSESSEE,
OFSAA,Dim customer,F d cust self emp ind,,,OFSAA,,,,,Dim customer,F d cust self emp ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_D_CUST_SELF_EMP_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_D_CUST_SELF_EMP_IND,
OFSAA,Dim customer,F d cust staff ind,,,OFSAA,,,,,Dim customer,F d cust staff ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_D_CUST_STAFF_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_D_CUST_STAFF_IND,
OFSAA,Dim customer,F d cust vip ind,,,OFSAA,,,,,Dim customer,F d cust vip ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_D_CUST_VIP_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_D_CUST_VIP_IND,
OFSAA,Dim customer,F financial stmt disclosure,,,OFSAA,,,,,Dim customer,F financial stmt disclosure,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_FINANCIAL_STMT_DISCLOSURE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_FINANCIAL_STMT_DISCLOSURE,
OFSAA,Dim customer,F fraud flag,,,OFSAA,,,,,Dim customer,F fraud flag,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_FRAUD_FLAG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_FRAUD_FLAG,
OFSAA,Dim customer,F hardship ind,,,OFSAA,,,,,Dim customer,F hardship ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_HARDSHIP_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_HARDSHIP_IND,
OFSAA,Dim customer,F high risk perception ind,,,OFSAA,,,,,Dim customer,F high risk perception ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_HIGH_RISK_PERCEPTION_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_HIGH_RISK_PERCEPTION_IND,
OFSAA,Dim customer,F large customer flag,,,OFSAA,,,,,Dim customer,F large customer flag,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_LARGE_CUSTOMER_FLAG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_LARGE_CUSTOMER_FLAG,
OFSAA,Dim customer,F latest record indicator,,,OFSAA,,,,,Dim customer,F latest record indicator,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_LATEST_RECORD_INDICATOR,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_LATEST_RECORD_INDICATOR,
OFSAA,Dim customer,F new cust indicator,,,OFSAA,,,,,Dim customer,F new cust indicator,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_NEW_CUST_INDICATOR,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_NEW_CUST_INDICATOR,
OFSAA,Dim customer,F non coop borrower,,,OFSAA,,,,,Dim customer,F non coop borrower,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_NON_COOP_BORROWER,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_NON_COOP_BORROWER,
OFSAA,Dim customer,F oecd indicator,,,OFSAA,,,,,Dim customer,F oecd indicator,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_OECD_INDICATOR,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_OECD_INDICATOR,
OFSAA,Dim customer,F qualified ccp flag,,,OFSAA,,,,,Dim customer,F qualified ccp flag,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_QUALIFIED_CCP_FLAG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_QUALIFIED_CCP_FLAG,
OFSAA,Dim customer,F speculative or property dev,,,OFSAA,,,,,Dim customer,F speculative or property dev,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_SPECULATIVE_OR_PROPERTY_DEV,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_SPECULATIVE_OR_PROPERTY_DEV,
OFSAA,Dim customer,F tax exempt status ind,,,OFSAA,,,,,Dim customer,F tax exempt status ind,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_TAX_EXEMPT_STATUS_IND,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_TAX_EXEMPT_STATUS_IND,
OFSAA,Dim customer,F wilful defaulter flag,,,OFSAA,,,,,Dim customer,F wilful defaulter flag,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.F_WILFUL_DEFAULTER_FLAG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,F_WILFUL_DEFAULTER_FLAG,
OFSAA,Dim customer,Fic mis date,,,OFSAA,,,,,Dim customer,Fic mis date,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.FIC_MIS_DATE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,FIC_MIS_DATE,
OFSAA,Dim customer,N annual sales,,,OFSAA,,,,,Dim customer,N annual sales,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_ANNUAL_SALES,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_ANNUAL_SALES,
OFSAA,Dim customer,N cust avg annual turn over,,,OFSAA,,,,,Dim customer,N cust avg annual turn over,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_CUST_AVG_ANNUAL_TURN_OVER,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_CUST_AVG_ANNUAL_TURN_OVER,
OFSAA,Dim customer,N cust crar percent,,,OFSAA,,,,,Dim customer,N cust crar percent,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_CUST_CRAR_PERCENT,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_CUST_CRAR_PERCENT,
OFSAA,Dim customer,N cust income band code,,,OFSAA,,,,,Dim customer,N cust income band code,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_CUST_INCOME_BAND_CODE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_CUST_INCOME_BAND_CODE,
OFSAA,Dim customer,N cust no of employees,,,OFSAA,,,,,Dim customer,N cust no of employees,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_CUST_NO_OF_EMPLOYEES,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_CUST_NO_OF_EMPLOYEES,
OFSAA,Dim customer,N cust skey,,,OFSAA,,,,,Dim customer,N cust skey,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_CUST_SKEY,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_CUST_SKEY,
OFSAA,Dim customer,N customer assets,,,OFSAA,,,,,Dim customer,N customer assets,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_CUSTOMER_ASSETS,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_CUSTOMER_ASSETS,
OFSAA,Dim customer,N d cust age,,,OFSAA,,,,,Dim customer,N d cust age,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_AGE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_AGE,
OFSAA,Dim customer,N d cust age on book,,,OFSAA,,,,,Dim customer,N d cust age on book,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_AGE_ON_BOOK,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_AGE_ON_BOOK,
OFSAA,Dim customer,N d cust annual income,,,OFSAA,,,,,Dim customer,N d cust annual income,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_ANNUAL_INCOME,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_ANNUAL_INCOME,
OFSAA,Dim customer,N d cust dependents,,,OFSAA,,,,,Dim customer,N d cust dependents,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_DEPENDENTS,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_DEPENDENTS,
OFSAA,Dim customer,N d cust dsr,,,OFSAA,,,,,Dim customer,N d cust dsr,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_DSR,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_DSR,
OFSAA,Dim customer,N d cust income,,,OFSAA,,,,,Dim customer,N d cust income,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_INCOME,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_INCOME,
OFSAA,Dim customer,N d cust joining age,,,OFSAA,,,,,Dim customer,N d cust joining age,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_JOINING_AGE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_JOINING_AGE,
OFSAA,Dim customer,N d cust no of prod in fmly 1,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 1,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_1,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_1,
OFSAA,Dim customer,N d cust no of prod in fmly 10,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 10,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_10,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_10,
OFSAA,Dim customer,N d cust no of prod in fmly 2,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 2,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_2,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_2,
OFSAA,Dim customer,N d cust no of prod in fmly 3,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 3,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_3,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_3,
OFSAA,Dim customer,N d cust no of prod in fmly 4,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 4,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_4,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_4,
OFSAA,Dim customer,N d cust no of prod in fmly 5,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 5,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_5,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_5,
OFSAA,Dim customer,N d cust no of prod in fmly 6,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 6,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_6,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_6,
OFSAA,Dim customer,N d cust no of prod in fmly 7,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 7,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_7,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_7,
OFSAA,Dim customer,N d cust no of prod in fmly 8,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 8,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_8,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_8,
OFSAA,Dim customer,N d cust no of prod in fmly 9,,,OFSAA,,,,,Dim customer,N d cust no of prod in fmly 9,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PROD_IN_FMLY_9,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PROD_IN_FMLY_9,
OFSAA,Dim customer,N d cust no of products,,,OFSAA,,,,,Dim customer,N d cust no of products,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PRODUCTS,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PRODUCTS,
OFSAA,Dim customer,N d cust no of products level1,,,OFSAA,,,,,Dim customer,N d cust no of products level1,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PRODUCTS_LEVEL1,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PRODUCTS_LEVEL1,
OFSAA,Dim customer,N d cust no of products level2,,,OFSAA,,,,,Dim customer,N d cust no of products level2,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_NO_OF_PRODUCTS_LEVEL2,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_NO_OF_PRODUCTS_LEVEL2,
OFSAA,Dim customer,N d cust ref code,,,OFSAA,,,,,Dim customer,N d cust ref code,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_REF_CODE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_REF_CODE,
OFSAA,Dim customer,N d cust score,,,OFSAA,,,,,Dim customer,N d cust score,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.N_D_CUST_SCORE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,N_D_CUST_SCORE,
OFSAA,Dim customer,V beneficial owner category,,,OFSAA,,,,,Dim customer,V beneficial owner category,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_BENEFICIAL_OWNER_CATEGORY,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_BENEFICIAL_OWNER_CATEGORY,
OFSAA,Dim customer,V cenbnk desgntd grp borr cd,,,OFSAA,,,,,Dim customer,V cenbnk desgntd grp borr cd,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CENBNK_DESGNTD_GRP_BORR_CD,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CENBNK_DESGNTD_GRP_BORR_CD,
OFSAA,Dim customer,V cenbnk desgntd grp borr name,,,OFSAA,,,,,Dim customer,V cenbnk desgntd grp borr name,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CENBNK_DESGNTD_GRP_BORR_NAME,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CENBNK_DESGNTD_GRP_BORR_NAME,
OFSAA,Dim customer,V counterparty type,,,OFSAA,,,,,Dim customer,V counterparty type,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_COUNTERPARTY_TYPE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_COUNTERPARTY_TYPE,
OFSAA,Dim customer,V cust account manager code,,,OFSAA,,,,,Dim customer,V cust account manager code,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_ACCOUNT_MANAGER_CODE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_ACCOUNT_MANAGER_CODE,
OFSAA,Dim customer,V cust acq channel,,,OFSAA,,,,,Dim customer,V cust acq channel,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_ACQ_CHANNEL,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_ACQ_CHANNEL,
OFSAA,Dim customer,V cust channel pref,,,OFSAA,,,,,Dim customer,V cust channel pref,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_CHANNEL_PREF,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_CHANNEL_PREF,
OFSAA,Dim customer,V cust employment type code,,,OFSAA,,,,,Dim customer,V cust employment type code,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_EMPLOYMENT_TYPE_CODE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_EMPLOYMENT_TYPE_CODE,
OFSAA,Dim customer,V cust equity code,,,OFSAA,,,,,Dim customer,V cust equity code,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_EQUITY_CODE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_EQUITY_CODE,
OFSAA,Dim customer,V cust liab prod fmly hldg,,,OFSAA,,,,,Dim customer,V cust liab prod fmly hldg,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_LIAB_PROD_FMLY_HLDG,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_LIAB_PROD_FMLY_HLDG,
OFSAA,Dim customer,V cust location code,,,OFSAA,,,,,Dim customer,V cust location code,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_LOCATION_CODE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_LOCATION_CODE,
OFSAA,Dim customer,V cust size,,,OFSAA,,,,,Dim customer,V cust size,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUST_SIZE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUST_SIZE,
OFSAA,Dim customer,V customer full name,,,OFSAA,,,,,Dim customer,V customer full name,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUSTOMER_FULL_NAME,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUSTOMER_FULL_NAME,
OFSAA,Dim customer,V customer group,,,OFSAA,,,,,Dim customer,V customer group,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUSTOMER_GROUP,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUSTOMER_GROUP,
OFSAA,Dim customer,V customer parent group name,,,OFSAA,,,,,Dim customer,V customer parent group name,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_CUSTOMER_PARENT_GROUP_NAME,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_CUSTOMER_PARENT_GROUP_NAME,
OFSAA,Dim customer,V d campaign id,,,OFSAA,,,,,Dim customer,V d campaign id,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_D_CAMPAIGN_ID,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_D_CAMPAIGN_ID,
OFSAA,Dim customer,V d campaign name,,,OFSAA,,,,,Dim customer,V d campaign name,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_D_CAMPAIGN_NAME,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_D_CAMPAIGN_NAME,
OFSAA,Dim customer,V d cust adrr1,,,OFSAA,,,,,Dim customer,V d cust adrr1,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_D_CUST_ADRR1,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_D_CUST_ADRR1,
OFSAA,Dim customer,V d cust adrr2,,,OFSAA,,,,,Dim customer,V d cust adrr2,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_D_CUST_ADRR2,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_D_CUST_ADRR2,
OFSAA,Dim customer,V d cust adrr3,,,OFSAA,,,,,Dim customer,V d cust adrr3,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_D_CUST_ADRR3,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_D_CUST_ADRR3,
OFSAA,Dim customer,V d cust apt name,,,OFSAA,,,,,Dim customer,V d cust apt name,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_D_CUST_APT_NAME,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_D_CUST_APT_NAME,
OFSAA,Dim customer,V d cust branch code,,,OFSAA,,,,,Dim customer,V d cust branch code,,DIM_CUSTOMER,OFSAA."".OFSEPM.DIM_CUSTOMER.V_D_CUST_BRANCH_CODE,,,OFSAA,,OFSEPM,DIM_CUSTOMER,,V_D_CUST_BRANCH_CODE,
